x,y
958572,1918472
958649,1918740
958792,1919171
958458,1920022
959057,1920564
958155,1920760
959177,1920912
958684,1918779
959968,1919488
959829,1921549
960021,1921894
960159,1916392
960423,1919411
962372,1916619
962370,1917524
960646,1920789
961621,1921571
964803,1935973
965055,1935968
966371,1937108
967098,1937909
967161,1937252
967835,1938202
968405,1938304
968643,1938606
968212,1940490
967766,1940771
969149,1938189
969033,1938350
969553,1938431
967159,1935889
966396,1937097
967201,1936965
967900,1936809
969414,1936896
969956,1937179
968258,1937662
969288,1938116
969680,1938463
970585,1938661
965382,1931105
965069,1932866
965781,1931771
966282,1934116
959288,1970485
959760,1971030
959446,1971087
958893,1972500
959839,1973282
960095,1971370
960161,1969558
960190,1970508
960563,1971571
960775,1969735
961027,1970829
962076,1970925
961297,1972362
962991,1973126
963505,1970135
964403,1971796
948879,1933311
951745,1931167
951553,1931672
951253,1932447
951405,1932593
950869,1932645
951973,1933895
952005,1930261
952298,1931445
952742,1931595
952136,1931907
953231,1931395
953652,1933205
953679,1933813
953195,1934099
942096,1937858
942206,1938215
942349,1941174
942692,1941851
943985,1942010
943693,1942138
942824,1942223
943359,1942283
942913,1942443
943011,1942696
944819,1940325
944057,1941820
944829,1941884
944415,1943043
945552,1935146
945111,1937658
945296,1938974
946005,1939226
946328,1939369
945173,1940577
960623,1989156
961142,1988924
960967,1986961
961026,1987752
961080,1988229
962150,1988706
961477,1994213
941809,1922926
941954,1924267
942331,1924286
942725,1920518
943106,1921825
942687,1921994
943225,1926033
943865,1922151
943234,1922190
943273,1922891
944436,1922670
944592,1922837
937159,1925615
936856,1925810
937224,1926437
939869,1924494
938042,1925178
941179,1923895
941213,1924389
935627,1961756
936090,1961947
937188,1960631
938767,1964047
939431,1963193
931709,1962906
932975,1963523
933701,1963131
933942,1963552
933254,1963959
934220,1964022
936021,1964157
935599,1964414
934694,1965560
934706,1966103
936244,1964573
936333,1965028
954056,1934876
954363,1935310
954624,1935507
955189,1936229
955045,1936706
955465,1935962
955533,1938400
955423,1938819
955914,1939341
958565,1940184
967015,1952873
967877,1955746
968306,1955789
969680,1954387
969190,1955037
969723,1954906
971031,1957099
971073,1962544
971155,1955064
972022,1968366
983635,1961414
977403,1961502
982520,1962061
961757,1905688
961013,1908578
960429,1909461
960806,1910169
959780,1910209
962230,1904640
961656,1906295
962099,1906418
961780,1906921
962552,1905617
963164,1904784
962796,1906294
962935,1906749
963349,1906779
932655,1928188
931505,1928508
931672,1929806
932172,1930178
933134,1932152
936587,1927189
937425,1933745
936896,1938083
937371,1939316
938340,1940260
944018,1933195
949200,1926123
949845,1929117
949421,1929831
950301,1927230
950216,1930155
950045,1930479
951213,1924801
953377,1927896
952706,1929009
953556,1931298
954265,1927664
953972,1928082
954699,1928188
954590,1932791
969579,1946104
969110,1946357
972178,1950115
972246,1951929
972690,1951272
972576,1951823
972697,1948259
973457,1947060
973325,1949722
973262,1950722
974280,1948595
973890,1948835
974099,1949214
973808,1949365
973781,1951220
972435,1915281
972084,1915431
970176,1916388
964793,1913739
964505,1919062
964801,1924678
965059,1919275
965087,1922995
965953,1919779
965426,1921764
961793,1921976
961842,1922258
963083,1924520
964322,1924768
964196,1924950
965107,1925213
964821,1926083
965350,1926370
966135,1925883
965353,1925915
934772,1968289
933540,1968266
932491,1970833
935978,1973402
936042,1974153
995294,1920195
995420,1920746
995902,1919355
995842,1921125
968218,1888647
979333,1889293
980215,1889533
922862,1960912
920494,1966127
924424,1960502
926652,1960808
925892,1961410
935135,1954859
935767,1955781
932493,1957148
930385,1959260
961641,1911145
959098,1911578
959330,1912880
961983,1911907
962328,1912055
961915,1912406
964390,1912357
964554,1909776
965936,1911225
964666,1912939
969924,1928871
969030,1929092
976103,1932345
976615,1933082
978691,1934557
977720,1935438
978830,1934207
978782,1934968
984528,1928564
979758,1933665
985412,1928074
985535,1928196
960314,1980344
963020,1982152
963238,1978353
964307,1979939
966137,1975489
966390,1975675
967850,1978374
967551,1978488
967927,1979631
969023,1980815
969577,1981945
970251,1983187
970684,1983910
973210,1987650
975979,1992653
982499,1993535
1003700,1912431
1010522,1920843
1012037,1920400
961996,2003381
962138,2004987
991906,1969420
993280,1971387
993706,1971942
986818,1979876
998963,1963502
996865,1975551
1000587,1979676
1001193,1981173
1001189,1980104
998703,1944080
999122,1944266
984089,1949434
999386,1943352
999893,1943520
1018760,1986017
1019793,1987763
1019655,1988163
1019445,1991379
1020213,1985460
1019889,1985678
1020019,1986633
1020133,1989015
1020769,1985002
1020366,1986288
1021616,1987394
1021065,1989713
1021781,1984153
1021929,1987398
1022557,1988156
1028760,1923997
1037719,1925909
1038083,1926366
1038239,1927514
1039658,1926009
1038665,1928753
1040147,1925587
1039740,1926406
1040189,1927697
1039797,1928216
1040633,1925257
1040294,1927197
1122632,1973713
1122633,1974060
1121356,1974777
1121000,1974823
1122587,1974866
1123236,1973815
1123360,1974578
1124345,1972856
1123753,1975005
1124016,1975287
1142039,1951061
1141160,1954740
1142607,1943509
1142390,1944939
1132286,1907746
1131294,1910139
1094085,2022510
1093437,2023165
1094238,2023448
1095069,2021585
1094454,2021894
1095624,2023976
1097048,2018709
1096451,2021215
1096076,2021657
1148653,1938369
1147638,1939101
1147254,1939238
1034524,1965486
1034904,1965635
1043315,1978614
1043375,1943073
1043035,1943518
1050654,1939300
1085416,1909566
1079242,1930049
1094198,1961082
1100975,1912859
1119133,1913109
1118378,1913551
977690,2023352
1093580,2027583
1092366,2029371
1099522,2008677
1097199,2017949
999069,1847584
998923,1847688
999129,1848777
999067,1849667
999397,1847450
999907,1847450
999212,1847796
999183,1848257
1000028,1845352
999924,1846489
1000484,1844382
1001398,1845166
1001210,1847131
994686,1846080
996380,1848479
997382,1846400
996766,1847408
996567,1848118
998368,1845472
997970,1845811
997662,1846107
999001,1847418
993211,1845770
993794,1847497
993602,1847856
994295,1848324
995307,1848471
996745,1849686
997787,1851035
998502,1852977
997813,1855217
996278,1859952
998970,1851047
998578,1852484
1001077,1851550
1037730,1885478
1037725,1886248
1036738,1887043
1038129,1887134
1038113,1887719
1038626,1886138
1062384,1902522
1062303,1902817
1062384,1903134
1059065,1903662
1061709,1903724
1062141,1903877
1062607,1903784
1063275,1904279
1066524,1900203
1064585,1903990
1064106,1904053
1064048,1904577
1064167,1905048
1064296,1905342
1019847,1832008
1020614,1832692
1006167,1811553
1006503,1865082
1007261,1865293
1006157,1865578
1007736,1865546
1008573,1866759
1010218,1867604
994537,1873639
994922,1874020
995023,1887864
995299,1887868
995690,1873789
997211,1874766
1004557,1864541
1000529,1879293
1026259,1867902
999549,1885338
998855,1885410
996831,1886868
1003763,1878925
1003299,1879210
1007916,1888194
1073864,1890410
1071496,1892596
1077312,1887349
966729,1866353
966896,1866534
967044,1866680
966664,1866924
964959,1867780
965104,1868341
965175,1868670
967265,1869855
967499,1869000
967498,1870523
967310,1870679
967667,1869818
967722,1870285
968285,1869737
967973,1869825
967739,1871258
966334,1828567
966382,1828986
959848,1830360
966414,1830532
967725,1829609
967684,1830786
978509,1819320
968338,1830742
913549,1813679
918957,1817353
918619,1817495
919375,1816849
919128,1817004
919623,1817150
919017,1817620
960221,1864400
964842,1866655
904459,1863921
905120,1864193
905571,1864395
905774,1864658
906456,1864853
962931,1800738
962670,1800907
963182,1799158
922049,1877506
922338,1878150
922715,1878362
933964,1886223
929800,1887093
935214,1884648
999964,1789509
999028,1789864
928723,1779169
926857,1786778
926412,1787704
928724,1782731
950772,1823824
924240,1844407
925092,1845590
936218,1853278
925750,1856555
926122,1856573
926148,1857062
926760,1857955
936598,1854857
942737,1860260
890743,1862804
880258,1864979
893161,1862101
892428,1862459
965951,1756663
965925,1758818
966012,1759953
966525,1760394
969925,1759952
969324,1761511
929300,1773936
927049,1774022
927280,1774323
929261,1774462
928724,1776620
929281,1775126
929677,1776211
952321,1773648
951571,1774105
952817,1773670
941127,1729455
941975,1729900
942524,1729986
941135,1730816
940780,1731435
943427,1728850
942801,1729547
988203,1712360
988792,1712551
988861,1711692
990913,1714460
944405,1756162
945261,1756492
948610,1757995
957285,1758393
961425,1768306
993439,1755056
907962,1734669
930599,1748075
931010,1748300
931274,1748133
898732,1645511
897587,1645779
898746,1645935
898016,1646299
898247,1646786
899312,1646998
899560,1645467
900943,1647114
901374,1646705
901273,1647353
901621,1646249
901459,1648440
902049,1645480
902103,1645926
902285,1646601
1014906,1640788
1014905,1641360
1014301,1641364
1015247,1640537
1021204,1638378
1018247,1639319
1018672,1639845
1015971,1640274
1015961,1640804
1000183,1661188
998783,1662271
998575,1662449
1001794,1662183
1000644,1666010
1001953,1662547
934363,1670265
928649,1672000
934770,1669846
1017268,1659633
1017080,1661055
1005978,1663279
1007466,1663949
1008168,1664105
1007575,1664870
1017648,1659625
1017941,1660248
1017289,1660148
1017272,1660569
952152,1692063
944357,1698106
944983,1698140
952028,1702687
952092,1703527
952748,1700644
952845,1701654
953209,1702313
952721,1702790
953170,1702823
953219,1703142
953617,1704251
967788,1698608
998775,1690277
966479,1614898
967007,1615077
966900,1615451
980378,1623727
985913,1647772
985777,1649769
951899,1673259
946269,1673379
952513,1674402
945487,1631146
945778,1631378
945509,1631923
927482,1634478
927608,1636420
916267,1618781
918177,1620003
909430,1638379
906949,1639380
906013,1641411
925904,1652427
927118,1644911
925969,1655118
926228,1655738
904454,1647138
902271,1655565
902256,1657724
898085,1673731
904876,1646133
904897,1646972
905532,1647136
907420,1650982
907061,1666912
909363,1698524
904808,1707183
933888,1699875
933021,1700096
935490,1701726
936842,1696817
931564,1591423
930557,1592052
886484,1610048
891689,1652826
1166545,1780838
1166091,1781042
1168622,1781128
1167945,1782131
1171560,1776506
1168604,1785391
1169231,1787793
1154696,1764332
1055599,1792650
1058977,1791158
1107409,1840313
1107520,1841366
1107118,1842199
1106734,1842366
1109245,1840804
1108169,1841770
1109499,1841310
1110050,1841580
1077522,1788132
1075528,1791257
1074885,1793520
1082811,1790296
1079687,1790806
1099795,1869043
1099958,1869607
1099949,1870241
1100517,1869894
1100009,1870543
1101143,1870680
1123885,1771429
1123625,1771737
1116002,1783673
1129025,1773783
1129666,1772333
1129208,1774681
1129255,1775097
1059377,1824047
1057017,1824462
1058355,1824715
1058366,1825298
1059490,1824462
1059426,1825056
1061962,1843498
1062529,1844265
1062087,1844440
1062863,1844982
1112676,1760439
1112107,1760449
1113869,1761307
1118326,1765069
1106366,1818670
1084296,1821039
1084483,1822529
1107581,1817591
1141884,1845560
1144263,1853125
1168556,1818739
1168697,1819441
1168976,1819606
1169622,1819694
1112741,1739136
1113198,1740077
1125601,1745149
1069766,1748434
1079091,1750940
1070798,1768825
1070843,1769425
1079406,1765469
1071311,1769306
1081017,1776270
1081034,1776856
1081112,1778132
1076152,1785705
1076261,1786153
1080919,1787742
1081306,1777147
1081180,1787260
1094793,1774502
1082954,1776980
1081996,1787474
1099289,1778857
1085436,1850782
1100995,1695749
1100820,1696373
1100453,1700595
1101575,1695354
1101739,1696820
1104515,1694314
1104760,1694669
1103015,1696563
1106997,1691696
1106785,1691833
1106730,1693568
1108507,1690650
1107287,1692520
1096133,1686906
1096413,1687864
1097148,1690032
1097944,1691579
1098726,1693264
1098231,1693760
1099575,1695319
1109814,1684828
1109089,1685564
1120209,1678944
1110172,1682348
1051027,1686544
1082686,1648444
1083341,1649704
1083473,1654588
1083572,1648916
1084227,1650216
1084097,1652646
1083753,1653125
1085027,1651261
1084881,1651711
1084245,1652153
1086006,1651786
1084983,1652252
1052496,1659607
1052795,1659948
1052911,1660597
1052659,1662152
1052288,1674371
1053168,1676323
1053595,1659827
1053913,1678025
1053676,1679638
1119533,1690257
1124158,1693839
1122893,1693892
1124278,1694103
1124495,1695645
1112249,1701870
1125068,1693111
1124798,1694610
1126056,1693208
1127789,1695010
1127750,1695368
1109593,1709431
1111631,1721870
1112594,1723526
1110671,1726286
1113529,1721658
1113948,1721894
1113080,1722291
1114510,1719981
1114467,1721269
1114027,1724537
1101338,1655474
1102745,1655709
1138688,1703335
1137554,1704279
1136992,1704835
1138795,1705509
1139623,1707061
1139879,1707829
1140393,1708130
1151655,1714477
1082211,1698246
1083566,1698795
1091770,1702744
1091784,1703323
1089174,1710797
1089442,1711090
1089638,1727939
1104322,1715112
1091094,1725099
1075410,1664587
1078645,1673105
1036030,1649318
1036016,1649699
1020381,1724489
1020772,1725016
1021184,1725097
1037261,1742656
1037606,1743684
